要保人ID,高資產機率
C002403,0.074551246
C005536,0.190887197
C003978,0.102594637
C004587,0.196846158
C012249,0.253058161
C000710,0.280683066
C007857,0.447871336
C009617,0.413348105
C008760,0.420306187
C003326,0.465181697
C000834,0.390590735
C003436,0.518606691
C004719,0.39285794
C001952,0.50119549
C001705,0.328990992
C010346,0.384821684
C003036,0.338926312
C006369,0.449955384
C011191,0.413395133
C008407,0.358855059
C000797,0.486021416
C004192,0.365181918
C008157,0.493627104
C002738,0.474846029
C012216,0.360357821
C001917,0.426138687
C008711,0.452616025
C007215,0.395743423
C001220,0.447627757
C002167,0.41935432
C009828,0.286027272
C000867,0.392722862
C001813,0.473836262
C007023,0.512416813
C001206,0.362546381
C000168,0.402727737
C011294,0.606186597
C008219,0.361234283
C008992,0.378440893
C007310,0.331050336
C010949,0.422991954
C007801,0.351348204
C005628,0.293884102
C007084,0.580295219
C005532,0.392499758
C011415,0.632817084
C009491,0.801848799
C007734,0.30401032
C002148,0.357754387
C005347,0.384787843
C003394,0.257354892
C009408,0.520704556
C008012,0.433737927
C005099,0.330550852
C012122,0.333421847
C004197,0.374695443
C008272,0.348608318
C003242,0.241155127
C004212,0.7001787
C007031,0.26733269
C004359,0.490483473
C000852,0.32908893
C005713,0.348411487
C000628,0.319546025
C000746,0.258870064
C006843,0.343305337
C001339,0.407606835
C003847,0.252932775
C008815,0.360232536
C002500,0.374404217
C008409,0.462091229
C008068,0.290210191
C008665,0.28100647
C000008,0.356529048
C001909,0.265318659
C006306,0.291871896
C012305,0.292423801
C006768,0.25929919
C009619,0.064827097
C003795,0.30476544
C001561,0.231495093
C005647,0.335248643
C012063,0.539846813
C009348,0.25320998
C004937,0.332292797
C001529,0.335554805
C004187,0.286986722
C010617,0.230140242
C000215,0.282367751
C000239,0.242124173
C004707,0.236789612
C000375,0.306986567
C010525,0.240667918
C002797,0.233070051
C001124,0.623128477
C003706,0.417321617
C007866,0.41954017
C010008,0.048222962
C004166,0.267573856
C011041,0.300810892
C004634,0.376694543
C011390,0.518989827
C011225,0.323700554
C011061,0.482255361
C002923,0.359783421
C009410,0.324190434
C006818,0.471860251
C002040,0.339491097
C004761,0.214312066
C003282,0.291434014
C003475,0.274693974
C007170,0.287355486
C011258,0.234357045
C002022,0.253463593
C009227,0.289362828
C006523,0.28872032
C002386,0.313396688
C000890,0.39654874
C001333,0.308505074
C000181,0.257143992
C003873,0.347799555
C009502,0.257385519
C002499,0.271003375
C006912,0.291185143
C005493,0.330114155
C006104,0.627446907
C007314,0.592108183
C011986,0.308123886
C008954,0.218315742
C010432,0.394069726
C010784,0.373450017
C008390,0.297523949
C003927,0.235444605
C001067,0.425775265
C012344,0.324990557
C010262,0.20550466
C007028,0.388321182
C007100,0.323029615
C003303,0.252641174
C006816,0.507720519
C001675,0.279670029
C009516,0.239935902
C003566,0.240806313
C001291,0.27416166
C002711,0.333777763
C002784,0.238879822
C005066,0.402582078
C006252,0.364765554
C007669,0.27005631
C003785,0.188996443
C006591,0.216435659
C005206,0.351539906
C000795,0.366410354
C010413,0.335654494
C003121,0.506406657
C008103,0.28875
C008340,0.247678401
C005673,0.254499843
C007095,0.307996983
C009101,0.395470835
C012099,0.279545433
C008208,0.241193284
C007250,0.267831427
C009578,0.221362545
C009045,0.331499699
C009937,0.923813362
C002070,0.45699168
C000268,0.50858317
C006587,0.285338972
C001304,0.223175167
C005156,0.300655493
C008762,0.283342357
C003518,0.228805076
C011430,0.437888799
C010532,0.268927361
C007300,0.339971286
C008855,0.909449383
C003480,0.248425989
C006714,0.388369759
C001409,0.365807605
C000900,0.224932477
C007395,0.411557243
C003573,0.370797039
C004828,0.275670785
C010620,0.353481108
C009506,0.314741
C012009,0.360027913
C000203,0.301400083
C006691,0.295693253
C010680,0.223988895
C003333,0.629088969
C006344,0.264366825
C003889,0.221737836
C001367,0.558432968
C004480,0.235749695
C004577,0.204004328
C003117,0.269598029
C004532,0.634079276
C011185,0.243513461
C005808,0.182275838
C001073,0.239102753
C004351,0.269764538
C002115,0.298026369
C006899,0.265250586
C008314,0.223203873
C010588,0.174519589
C011704,0.60121725
C003975,0.260315456
C008437,0.193378579
C011664,0.278111219
C001807,0.247968668
C012291,0.192129645
C000112,0.506537596
C008422,0.21416568
C011691,0.183699967
C011964,0.226302691
C003340,0.257983721
C001949,0.309354868
C010303,0.205620966
C007852,0.250600505
C001583,0.207717323
C004259,0.120918193
C003495,0.636601116
C003567,0.248551364
C008382,0.393590902
C004813,0.207266109
C009700,0.2128916
C012232,0.176194438
C009649,0.219766889
C003031,0.513848912
C005640,0.221683877
C001058,0.197424038
C007582,0.222552572
C002936,0.144283092
C001351,0.17095832
C010524,0.256790816
C003866,0.59787369
C012013,0.159176007
C008739,0.184220776
C001897,0.183886469
C010805,0.571228901
C005968,0.184280014
C001614,0.224012211
C004113,0.200964475
C012048,0.171068135
C009945,0.207462588
C003947,0.153812201
C012345,0.171877397
C003687,0.109366099
C010814,0.174043902
C006016,0.167748546
C000772,0.139155226
C000132,0.303867329
C010832,0.200255903
C009920,0.165904167
C011570,0.166329736
C000305,0.138090711
C004951,0.147558725
C007249,0.183624915
C001819,0.148085797
C006185,0.150548262
C005128,0.260346207
C002757,0.152855878
C004118,0.100237728
C005385,0.417303435
C009843,0.218922339
C000032,0.263178378
C011479,0.130652485
C000601,0.491844725
C002432,0.182112834
C009424,0.231121391
C002081,0.199458367
C005914,0.135878097
C007645,0.261970731
C002827,0.209171097
C009421,0.267120082
C000799,0.126270626
C001363,0.118634322
C011551,0.140080812
C001988,0.284117202
C001273,0.182971965
C001541,0.551054048
C007405,0.168436818
C002155,0.216586054
C008078,0.321920897
C010705,0.226519268
C000571,0.125145023
C000262,0.156377799
C003509,0.054937034
C008169,0.234249243
C005247,0.329376123
C010920,0.097965427
C011029,0.171231642
C005857,0.091149944
C006923,0.036736697
C004240,0.396115142
C007706,0.271046903
C010035,0.344753604
C009626,1
C010081,0.493676496
C006241,0.369759069
C000944,0.447586325
C011800,0.271949224
C011693,0.4334776
C006590,0.306718861
C002743,0.313479464
C008053,0.307960969
C003032,0.530166693
C011514,0.374773571
C011201,0.484042027
C010122,0.308316081
C007448,0.37967421
C005222,0.37827177
C007229,0.333708833
C006984,0.495932327
C000598,0.512015435
C005898,0.3422967
C010542,0.395565234
C010357,0.355344912
C009741,0.394055563
C000515,0.334063093
C011572,0.343934699
C008689,0.2972036
C010488,0.338768851
C006959,0.410234227
C012319,0.494678545
C008301,0.348729631
C003274,0.33851825
C004877,0.382968457
C009658,0.257155485
C010186,0.451632749
C007753,0.360430565
C008218,0.367177698
C001791,0.355831109
C005435,0.295948835
C006594,0.406303036
C001560,0.868541241
C009800,0.38932187
C004523,0.214240296
C009607,0.292072548
C001925,0.423642452
C000401,0.275855915
C005913,0.414904094
C009429,0.445192372
C009711,0.52691269
C005281,0.268487577
C008955,0.315546604
C006247,0.228797652
C008470,0.187764845
C001343,0.27686046
C012198,0.222968559
C000570,0.039422356
C001759,0.202320178
C000928,0.409363739
C008757,0.430430019
C000518,0.910233511
C009665,0.381673501
C004715,0.302244045
C009988,0.250560555
C004432,0.203725431
C011811,0.179014976
C012285,0.190453808
C004690,0.300773632
C005835,0.374195889
C000679,0.216260629
C005500,0.263505269
C004820,0.20102648
C011409,0.204301621
C011840,0.23255812
C002579,0.232123867
C008165,0.25664215
C003427,0.327140945
C002917,0.25201405
C000249,0.260894255
C008671,0.634897847
C012306,0.109932824
C007326,0.233719542
C002344,0.214422143
C011813,0.213817566
C006440,0.365076844
C008921,0.305148842
C008923,0.256659198
C007392,0.230186825
C009476,0.647805085
C002316,0.304265166
C005390,0.793303547
C003063,0.160449888
C005726,0.266502455
C003521,0.413048108
C011265,0.235236754
C000943,0.166569374
C009444,0.181333774
C004221,0.2847051
C008806,0.305303869
C009256,0.226777939
C007495,0.591531476
C001362,0.27857003
C009155,0.214456814
C004721,0.322146264
C001461,0.938529228
C004443,0.260171614
C006372,0.368878022
C007785,0.221462522
C011249,0.205350584
C011934,0.04425761
C008844,0.278248039
C004262,0.27836462
C003173,0.178513056
C003538,0.511252853
C007763,0.252727431
C009970,0.200033106
C011108,0.171069151
C010912,0.149915546
C005253,0.252534508
C004644,0.280995447
C004388,0.26604854
C008870,0.360021777
C007806,0.31624237
C005003,0.217675405
C005834,0.384061961
C004531,0.136413399
C011467,0.21063981
C010738,0.237928319
C000872,0.229798814
C008769,0.305514247
C008709,0.313280295
C000508,0.197294683
C012029,0.286159876
C005966,0.170234741
C002482,0.186430621
C008872,0.416876225
C009138,0.379930375
C003183,0.219657527
C007165,0.334768699
C009204,0.171858025
C003205,0.261488938
C003661,0.240354567
C007589,0.261320548
C008077,0.550917749
C003739,1
C010222,0.329743097
C004360,0.291909671
C011755,0.207730096
C009997,0.272717978
C010796,0.217719097
C006393,0.200195689
C002054,0.152744903
C011653,0.656697217
C006030,0.246115321
C004168,0.242423001
C004266,0.148265655
C007823,0.269202837
C003043,0.172559887
C003834,0.242695718
C003565,0.225346574
C004103,0.305023663
C007841,0.346394017
C000549,0.183258992
C006754,0.357692435
C007504,0.235426817
C008257,0.203379655
C011941,0.189967088
C004861,0.471259168
C009052,0.141806242
C009735,0.275066263
C007991,0.177113462
C008098,0.318122432
C003971,0.348317595
C010471,0.133239458
C004027,0.43978804
C011596,0.175695704
C005997,0.222970426
C000533,0.196373238
C003092,0.236888078
C009232,0.227720891
C008813,0.149876124
C011046,0.949928189
C000170,0.196483431
C010977,0.2260487
C006107,0.337436371
C000050,0.212722278
C011308,0.317749812
C006128,0.276052425
C005093,0.385896823
C010444,0.160947951
C002787,0.17025335
C011984,0.232031669
C001644,0.313970047
C004961,0.210126422
C006350,0.291317493
C002122,0.435784559
C002341,0.186015618
C000167,0.260985292
C002712,1
C009776,0.192341855
C004401,0.236467933
C006633,0.237383619
C006686,0.200102861
C004095,0.172491985
C011787,0.383499167
C011855,0.341757211
C000477,0.184568961
C001369,0.270470686
C005057,0.254670943
C012050,0.173733375
C008742,0.278506204
C011262,0.616456092
C003925,0.298576352
C003489,0.267391123
C011392,0.141524516
C000039,0.230231564
C003233,0.29761291
C005075,0.350938852
C001368,0.392196994
C007775,0.211763949
C002452,0.244853692
C002385,0.303780323
C007667,0.258722298
C003180,0.325096389
C002670,0.277394934
C010236,0.618078119
C009164,0.497747772
C002718,0.296299713
C011329,0.225418132
C011153,0.260855646
C009118,0.274847802
C006366,0.289898561
C002394,0.191716104
C007781,0.319756134
C003317,0.191660284
C006257,0.176101402
C004888,0.205383259
C000341,0.198911924
C011501,0.281141807
C001830,0.740430888
C010905,0.257627659
C007474,0.216893417
C007942,1
C001695,0.242436316
C003232,0.254263996
C003577,0.454041954
C010594,0.192197581
C000049,0.380862171
C003068,0.17357355
C000501,0.151887605
C008804,0.280155004
C008568,0.283698248
C006403,0.269228584
C005730,0.322395096
C011682,0.335396386
C009490,0.339643876
C001413,0.340173832
C006451,0.235604469
C001773,0.281326555
C006985,0.184206747
C009405,0.27873603
C004162,0.196472427
C009886,0.353340904
C001843,0.239628432
C006583,0.178799245
C009465,0.191705517
C001629,0.165138729
C003491,0.230796694
C008326,0.243154071
C011561,0.282457658
C004833,0.278503621
C010246,0.186713148
C012068,0.129018799
C011149,0.261254914
C000082,0.360068399
C012064,0.173718427
C005995,0.157624505
C003227,0.147134407
C008155,0.180094139
C002324,0.350710183
C005661,0.148568287
C006557,0.194828548
C009641,0.166303548
C010209,0.199380845
C006288,0.122844169
C002564,0.142446946
C002903,0.244451976
C008249,0.254100477
C004473,0.155143775
C003948,0.239877991
C000041,0.105271281
C002679,0.188861568
C007540,0.395532793
C008632,0.154826311
C002373,0.135338848
C002625,0.429844786
C001731,0.319226057
C000562,0.178770792
C011163,0.602305033
C003759,0.17708571
C001004,0.126787208
C007631,0.142440458
C005889,0.160671042
C003463,0.291089273
C006229,0.593731721
C000389,0.311753711
C010555,0.115162197
C005988,0.297763552
C011708,0.178185203
C012079,0.178078949
C005438,0.116363395
C002387,0.137100381
C003415,0.08486231
C005986,0.156785326
C002405,0.245253215
C011526,0.135054221
C004026,0.102817961
C007422,0.141491591
C009874,0.096959181
C005714,0.138861599
C012117,0.265942605
C001278,0.132106856
C005097,0.232430435
C000693,0.144863678
C009698,0.157024871
C010088,0.275739717
C008508,0.0941096
C003692,0.220820159
C012311,0.258231436
C007848,0.240387494
C005564,0.116283876
C001106,0.214631761
C011383,0.130023675
C007207,0.215558326
C010689,0.133590686
C002839,0.076554834
C002833,0.5646374
C008458,0.120013731
C011711,0.342254985
C010120,0.143458914
C012059,0.183662171
C011872,0.14163367
C009694,0.111429063
C002091,0.11949887
C007870,0.120707134
C007956,0.112457025
C007010,0.134494821
C005002,0.130334177
C004938,0.073317055
C007703,0.173193885
C009594,0.079046591
C001611,0.197528117
C010841,0.084621413
C001615,0.049503998
C006520,0.120033703
C012038,0.120272421
C010226,0.102291164
C011436,0.221602902
C008481,0.106104608
C008465,0.076374652
C007237,0.287777049
C000255,0.21819949
C005305,0.095741598
C009454,0.101400344
C002926,0.115589358
C010132,0.205188644
C004413,0.109185304
C011779,0.315427054
C003835,0.140557632
C005282,0.086353034
C011828,0.318068367
C004612,0.131384694
C005421,0.218097661
C006762,0.123744307
C012270,0.091050845
C011244,0.104906894
C004839,0.116634117
C009806,0.219480496
C006390,0.165019081
C008083,0.1132707
C007262,0.264912374
C003493,0.216366701
C010480,0.073826835
C006731,0.110353105
C002776,0.12762409
C011552,0.227886335
C009512,0.082888569
C001049,0.156435226
C005877,0.153281886
C002289,0.070011126
C006007,0.096965654
C003414,0.099436288
C010630,0.181313297
C001983,0.14851132
C003773,0.45763008
C006414,0.167285679
C011003,0.221375251
C009743,0.165090657
C004204,0.17225397
C008357,0.14407323
C006013,0.138570507
C000223,0.301962235
C002714,0.11631224
C001074,0.243362391
C000388,0.215331107
C006722,0.110847553
C009393,0.314703577
C007987,0.18071354
C009380,0.330872485
C002531,0.124874714
C000695,0.081254048
C009004,0.223939611
C002991,0.164930162
C002700,0.197570981
C010089,0.135375875
C002884,0.062846555
C000638,0.223473431
C008575,0.123211729
C009493,0.227653723
C002950,0.476271312
C000123,0.458273915
C010747,0.385657747
C001726,0.373233808
C006936,0.459730297
C009358,0.441102675
C000495,0.374915607
C008281,0.377118019
C003387,0.697274499
C006495,0.385911159
C007319,0.383310872
C002752,0.449559676
C010787,0.274629595
C010958,0.419071739
C004950,0.487900968
C001534,0.442040273
C006413,0.403122866
C001976,0.444949616
C001103,0.353026335
C005765,0.844502675
C000378,0.401441793
C012107,0.392130269
C005952,0.465213776
C010005,0.408705608
C012212,0.308869285
C006630,0.287957253
C009162,0.302569296
C008713,0.369814732
C001975,0.457741321
C003596,0.281742871
C007445,0.224759469
C005982,0.268208939
C005981,0.205365008
C008062,0.302218312
C003083,0.424277996
C008359,0.2076285
C010992,0.492197314
C009919,0.290152749
C006845,0.268546559
C002226,0.27788513
C010931,0.224771321
C010802,0.567061155
C010606,0.321359133
C002801,0.214339248
C002073,0.246621264
C001152,0.184894057
C003506,0.301428885
C009823,0.365833739
C001523,0.296917817
C001060,0.429472778
C000567,0.425020179
C011888,0.184955226
C008779,0.318085133
C011047,0.202406393
C010502,0.211865678
C010189,0.253816325
C002554,0.305000039
C012332,0.348462725
C003067,0.520339307
C001383,0.339561009
C010002,0.266240413
C011031,0.333090705
C000565,0.296835643
C002266,0.289871248
C006658,0.257601514
C009623,0.641645772
C004925,0.243779044
C008549,0.318261454
C011815,0.399871512
C009995,0.342994357
C005739,0.289997087
C009764,0.353851907
C010533,0.526222208
C004526,0.318540927
C006953,0.262682345
C011916,0.327709102
C007049,0.265930316
C001142,0.333758593
C001310,0.244540566
C002846,0.25280707
C006788,0.281315399
C005950,0.32426741
C005779,0.331824412
C006506,0.224758618
C011615,0.395700397
C011437,0.259384517
C002490,0.225969795
C001140,0.200631033
C009144,0.341575892
C002112,0.371584728
C002547,0.283150527
C012116,0.30327737
C008007,0.297565496
C000538,0.391427452
C010315,0.262692746
C009913,0.352511008
C002595,0.228870102
C005902,0.305617905
C003501,0.189384707
C009625,0.2350097
C002922,0.149063903
C002795,0.171084332
C001700,0.149345103
C007349,0.138912381
C001288,0.272366089
C004997,0.16506551
C006607,0.192459254
C005102,0.120453524
C010799,0.121163455
C002273,0.153255675
C007507,0.201165122
C009010,0.215051983
C001820,0.196900458
C001284,0.423752565
C010897,0.112480948
C002646,0.136415544
C001091,0.143516095
C006068,0.074751998
C004728,0.116598793
C011689,0.376177589
C004963,0.572435324
C010251,0.289000212
C005992,0.345391298
C006555,0.277744916
C006643,0.045846092
C004003,0.309980806
C000178,0.354577858
C006944,0.695811974
C009434,0.052268723
C001871,0.39523118
C007878,0.325409753
C008957,0.480133666
C010325,0.310145573
C002285,0.297700985
C010807,0.266401258
C010586,0.448230788
C006653,0.593773415
C009615,0.316647949
C008707,0.275073947
C001246,0.425396748
C001173,0.377710802
C011075,0.36065704
C001156,0.253774858
C005845,0.25753557
C009942,0.320155368
C002788,0.256489208
C008188,0.34938273
C012200,0.260888764
C004415,0.26613044
C006650,0.206767776
C003792,0.616310054
C002392,0.320027294
C006202,0.207563149
C011838,0.188263692
C001898,0.267334683
C005394,0.178994492
C007860,0.171118905
C000934,0.260074135
C003854,0.164793337
C000914,0.234149273
C000902,0.15976281
C004610,0.344402192
C006596,0.239738835
C007093,0.191733914
C006171,0.246762704
C011722,0.037895275
C001598,0.306628083
C004622,0.075991559
C004325,0.251744809
C004874,0.030073579
C002933,0.248382648
C003196,0.555700795
C009746,0.186631323
C003943,0.071158953
C011805,0.514757661
C007520,0.241254626
C011564,0.282384605
C011372,0.273312198
C010029,0.612641562
C005636,0.790106039
C005611,0.270339173
C003547,0.325286071
C010456,0.555680478
C008536,0.217232903
C009426,0.236961396
C010411,0.56853803
C002779,0.251945561
C002641,0.250879162
C009510,0.309375414
C008431,0.195445916
C004309,0.178383177
C009552,0.246706248
C005335,0.384898894
C005212,0.347923041
C009033,0.212327755
C003707,0.307812107
C010392,0.219898986
C004033,0.190276988
C004943,0.128270438
C001539,0.06702286
C012180,0.299546453
C005460,0.254195616
C006061,0.180428735
C001389,0.310733786
C008137,0.318012088
C000688,0.225265732
C008002,0.305753452
C003373,0.258629256
C009395,0.21812499
C001969,0.33905728
C010184,0.247603231
C011339,0.22741153
C006162,0.285447941
C011869,0.210620749
C000144,0.238294169
C000217,0.156739793
C006990,0.792476661
C011123,0.27846419
C004683,0.357826125
C009983,0.228238163
C008372,0.267555823
C008355,0.409047313
C000169,0.144291885
C005288,0.337152975
C011718,0.31058421
C005178,0.257006943
C000472,0.394920835
C007257,0.046326964
C003119,0.264316259
C003042,0.214706765
C006431,0.199367589
C007276,0.266278074
C009183,0.421553761
C000544,0.285469442
C002203,0.165395
C011288,0.167299243
C011192,0.250376425
C001573,0.291699869
C012129,0.36456167
C010811,0.332181988
C006075,0.185841139
C007575,0.417867336
C004856,0.281367477
C004860,0.404550456
C009286,0.376882247
C008085,0.253983953
C008213,0.288853605
C002785,0.237739257
C005558,0.352100545
C006983,0.161383746
C002240,0.157999742
C009798,0.324681068
C007186,0.278013272
C009043,0.201706876
C005928,0.132141565
C007828,0.174940347
C004514,0.191321187
C002338,0.695356647
C003918,0.160318114
C008488,0.212450873
C009955,0.132590445
C002045,0.239290958
C008368,0.074593971
C007699,0.545156212
C008367,0.149890743
C003798,0.185052302
C000660,0.94176919
C004894,0.146532292
C001873,0.125546041
C008703,0.193128707
C008088,0.246454941
C005425,0.160614902
C009145,0.130803886
C002800,0.220730546
C003536,0.243365157
C010730,0.365911915
C010987,0.229358242
C003311,0.131910108
C000057,0.138019721
C000084,0.106835882
C000213,0.140613613
C008970,0.115212334
C002143,0.34849822
C007718,0.164547519
C006462,0.219847234
C004121,0.388822372
C012168,0.400232989
C000051,0.71302645
C009989,0.377648402
C008686,0.471375852
C002473,0.542562491
C005072,0.502047977
C003323,0.426859412
C004507,0.529350176
C010748,0.409501912
C008969,0.3239875
C006253,0.527748618
C001865,0.400444842
C000382,0.368859479
C005379,0.342799073
C011784,0.432706938
C011503,0.334556104
C008656,0.82029582
C008377,0.305884719
C004623,0.711989614
C004981,0.277103627
C006012,0.334927948
C002522,0.28074774
C008025,0.334613698
C000077,0.236356302
C004271,0.414136057
C007755,0.332511877
C002999,0.22606008
C011128,0.405767839
C001535,0.337888785
C003635,0.212072802
C003698,0.257927687
C004962,0.619476844
C002318,0.251960624
C012026,0.340960155
C004704,0.289591586
C002123,0.220849706
C006031,0.317317701
C002153,0.273102198
C000953,0.416544466
C003455,0.26692434
C008331,0.391627798
C007913,0.273069645
C006089,0.270039612
C011318,0.294958709
C000096,0.63712413
C002228,0.237385427
C012005,0.468726212
C010770,0.376541617
C007086,0.373012257
C007914,0.289146953
C001185,0.379197102
C000830,0.223197309
C011055,0.279071773
C009243,0.354559746
C008646,0.319848773
C009680,0.240379499
C011644,0.237583057
C004147,0.31718974
C010644,0.29833136
C008343,0.159402249
C002941,0.237980885
C007625,0.265860363
C010313,0.561423422
C007904,0.245458233
C008109,0.384054758
C000911,0.270990062
C011269,0.298209855
C005853,0.29018421
C003281,0.238090865
C008318,0.243036373
C010815,0.268887177
C001200,0.281371063
C002559,0.421441643
C001172,0.221744553
C004773,0.270814127
C011549,0.247741705
C008842,0.35179638
C009115,0.17674582
C004208,0.174926612
C005543,0.224260063
C011295,0.160792565
C007338,0.153748453
C006034,0.151106266
C000588,0.204962035
C007979,0.147151562
C007519,0.192819844
C003215,0.288365892
C007492,0.15639498
C007837,0.15212769
C001844,0.156930876
C004116,0.071745433
C005188,0.171159802
C006955,0.267078438
C009814,0.153102076
C010049,0.254273742
C011341,0.039971189
C004854,0.39408944
C009290,0.480046596
C000742,0.294205005
C009507,0.318573333
C007623,0.361880779
C009864,0.444295925
C012226,0.368100613
C003137,0.339526729
C010978,0.56808243
C012007,0.263480314
C008938,0.510844207
C004836,0.277734799
C009521,0.389734329
C001066,0.389768765
C009094,0.538785345
C002960,0.361528293
C003221,0.32918448
C004971,0.408895568
C000005,0.607683182
C000724,0.26539499
C001171,0.384879781
C004376,0.36667777
C008038,0.410134663
C005893,0.23541644
C010568,0.429854315
C010474,0.553886941
C008419,0.31712461
C011750,0.219752458
C009169,0.209593744
C007243,0.088181855
C004753,0.16717614
C008384,0.255140968
C008895,0.211355419
C010279,0.211542147
C009682,0.221714014
C011833,0.237413443
C009038,0.573566329
C006329,0.49801335
C008960,0.275482239
C011525,0.410872657
C000210,0.214002897
C002224,0.445452145
C004231,0.269007361
C002614,0.37778744
C009344,0.240070623
C004216,0.480442453
C003291,0.212577401
C002794,0.294460625
C012111,0.295866589
C008021,0.216765259
C005315,0.391581413
C000529,0.23848732
C004500,0.329769917
C005434,0.374530569
C006753,0.114054
C003850,0.18223817
C003784,0.241090041
C010476,0.311667473
C004752,0.198751197
C002621,0.356100013
C008142,0.158061988
C004092,0.265381928
C003305,0.31627019
C005252,0.324021158
C000952,0.220047636
C002053,0.347683021
C002006,0.617199222
C000555,0.238437971
C005271,0.315805718
C009773,0.168674666
C005300,0.278778771
C011558,0.246028842
C011861,0.309500738
C006198,0.175635869
C007476,0.200602644
C012284,0.258286905
C012165,0.30545765
C007543,0.254226396
C002471,0.634469111
C000812,0.263548255
C008906,0.34346342
C005190,0.281515063
C011544,0.173235135
C012170,0.139771237
C005138,0.25834935
C008504,0.306875842
C007042,0.221339271
C011523,0.364244255
C005687,0.548053841
C000903,0.216084104
C001211,0.175463717
C004915,0.515759909
C010773,0.235527463
C010996,0.228806829
C006487,0.187788391
C000758,0.12420134
C002487,0.291486073
C003201,0.804972477
C001860,0.216851807
C002059,0.293828284
C006465,0.254462143
C001289,0.121940789
C002521,0.410465961
C006706,0.139321545
C000921,0.175573415
C003318,0.347101942
C003216,0.228084373
C004436,0.330624693
C003035,0.232307798
C005684,0.2222752
C007036,0.671240017
C009463,0.168643959
C007827,0.336920436
C003487,0.228168856
C010808,0.327196763
C000568,0.389508187
C012209,0.190498802
C001610,0.141156573
C008381,0.115898897
C005462,0.119511596
C010473,0.172493287
C010165,0.134953726
C011744,0.140954501
C004246,0.324986755
C000809,0.259729892
C005760,0.140519105
C001661,0.143732741
C006609,0.302466774
C003628,0.446543776
C002639,0.158536989
C006382,0.195616073
C009251,0.072309129
C009179,0.107228278
C006230,0.120245506
C011251,0.069289808
C006649,0.211581415
C009453,0.096151511
C002308,0.101888713
C009991,0.21581172
C010894,0.066996187
C006900,0.04985397
C010460,0.143707355
C008081,0.431999776
C011417,0.336223887
C005587,0.475832352
C010414,0.877242652
C010293,0.360726871
C006833,0.430154961
C004792,0.359420825
C003713,0.402657705
C009154,0.375054897
C004748,0.377683425
C005949,0.375708105
C003723,0.308265155
C012137,0.426292329
C006669,0.374600725
C008274,0.442971447
C002925,0.342400893
C008482,0.499855959
C009987,0.47792961
C009982,0.560933005
C006875,0.894208051
C000006,0.452714837
C000819,0.416283068
C007719,0.484968836
C009518,0.387518699
C006930,0.362157137
C011400,0.448527419
C011876,0.362784278
C008658,0.413843207
C000935,0.417335525
C009436,0.41746548
C005792,0.363410582
C002131,0.426374572
C003716,0.469084147
C006139,0.435411934
C010371,0.424167162
C002541,0.395090525
C002391,0.514191302
C001861,0.343686067
C001810,0.450078714
C006011,0.691563823
C009384,0.38941081
C002251,0.367762051
C004522,0.357628697
C003163,0.323706467
C002750,0.34833246
C001955,0.395517887
C009388,0.549126411
C001543,0.637580564
C007820,0.383180442
C007385,0.296398053
C005424,0.386036249
C006435,0.220379229
C000438,0.278722963
C003378,0.236429015
C001903,0.297949603
C006093,0.238035417
C000399,0.288416156
C000680,0.328167827
C008868,0.324424154
C003779,0.306443859
C005721,0.273591564
C007320,0.208793593
C004559,0.334072484
C003825,0.326102284
C007559,0.311436936
C008634,0.315729085
C005546,0.231085457
C009371,0.457862286
C006368,0.361918053
C009835,0.420762044
C009802,0.264072325
C004783,0.455454565
C001540,0.24317727
C005512,0.196781737
C003155,0.323155791
C000385,0.282694909
C011877,0.339867886
C000436,0.283464857
C008981,0.414033778
C002178,0.310968696
C002014,0.397845117
C008352,0.284192075
C007360,0.228594492
C007784,0.376413062
C011414,0.228385237
C012075,0.177210481
C008637,0.309512218
C006645,0.338391173
C007018,0.269598298
C011753,0.356084187
C002195,0.322609249
C006589,0.20436896
C005164,0.179285995
C000773,0.321726374
C002951,0.199356559
C005869,0.231456359
C008302,0.394286035
C010659,0.282434088
C004447,0.261009748
C012150,0.331639171
C009078,0.242075609
C004630,0.179899618
C000587,0.203155048
C009697,0.241784166
C000269,0.224107651
C009610,0.415690561
C010596,0.352709852
C004540,0.239954214
C001907,0.211612847
C005223,0.270613283
C003166,0.297724533
C007899,0.282981809
C008309,0.261472974
C010217,0.271764438
C005715,0.408079033
C009266,0.404463275
C011160,0.271636843
C010541,0.33709855
C006233,0.226278298
C010200,0.404297188
C012281,0.29189096
C002174,0.324745764
C003993,0.399405496
C010648,0.34230926
C011701,0.344393767
C004968,0.320696662
C004982,0.292318992
C004222,0.369827156
C001182,0.204438335
C007415,0.348522055
C002783,0.143128773
C010718,0.294339082
C005169,0.53982998
C005912,0.294679998
C007851,0.383616198
C002205,0.543870642
C010183,0.334726463
C009378,0.275552845
C001150,0.192901712
C003071,0.381327848
C000343,0.29675322
C007822,0.354367025
C008156,0.373730839
C004422,0.363712248
C001309,0.275596709
C004005,0.322881611
C011846,0.305689043
C011663,0.272768277
C003717,0.395133025
C009789,0.296282699
C002283,0.257845041
C011714,0.287399862
C011121,0.298337782
C007281,0.261350979
C003606,0.202874268
C006668,0.227740807
C012219,0.398755464
C011803,0.438080326
C007761,0.232105263
C001233,0.832032316
C011382,0.320116585
C005346,0.389106553
